crop_path,text,split,field_type,style_id,bias,category,vocab_bucket
crops\name_00438.png,Iced Latte,train,name,2,0.74,Coffee,train
crops\name_00439.png,Iced Latte,train,name,1,0.77,Coffee,train
crops\name_00440.png,Iced Latte,val,name,12,0.4,Coffee,train
crops\name_00441.png,Iced Latte,val,name,7,0.92,Coffee,train
crops\name_00442.png,Iced Latte,train,name,1,0.71,Coffee,train
crops\name_00443.png,Iced Latte,train,name,4,0.86,Coffee,train
crops\name_00444.png,Iced Latte,val,name,7,0.74,Coffee,train
crops\name_00445.png,Iced Latte,train,name,5,0.44,Coffee,train
crops\name_00446.png,Iced Latte,train,name,9,0.8,Coffee,train
crops\name_00447.png,Iced Latte,train,name,5,0.57,Coffee,train
crops\name_00448.png,Iced Latte,train,name,9,0.52,Coffee,train
crops\name_00449.png,Iced Latte,test,name,3,0.75,Coffee,train
crops\name_00450.png,Iced Latte,train,name,0,0.75,Coffee,train
crops\name_00451.png,Iced Latte,train,name,5,0.8,Coffee,train
crops\name_00452.png,Iced Latte,train,name,8,0.68,Coffee,train
crops\name_00453.png,Iced Latte,train,name,2,0.46,Coffee,train
crops\name_00454.png,Iced Latte,test,name,3,0.81,Coffee,train
crops\name_00455.png,Iced Latte,train,name,4,0.54,Coffee,train
crops\name_00456.png,Iced Latte,train,name,2,0.7,Coffee,train
crops\name_00457.png,Iced Latte,train,name,4,0.88,Coffee,train
crops\name_00458.png,Iced Latte,train,name,8,0.45,Coffee,train
crops\name_00459.png,Iced Latte,train,name,8,0.46,Coffee,train
crops\price_00460.png,7.830,train,price,6,0.81,Coffee,train
crops\price_00461.png,7.830,train,price,11,0.71,Coffee,train
crops\price_00462.png,7.830,train,price,5,0.84,Coffee,train
crops\price_00463.png,7.830,val,price,7,0.63,Coffee,train
crops\price_00464.png,7.830,train,price,6,0.7,Coffee,train
crops\price_00465.png,7.830,train,price,11,0.9,Coffee,train
crops\price_00466.png,7.830,val,price,7,0.66,Coffee,train
crops\price_00467.png,7.830,test,price,10,0.41,Coffee,train
crops\price_00468.png,7.830,val,price,7,0.95,Coffee,train
crops\price_00469.png,7.830,train,price,6,0.45,Coffee,train
crops\price_00470.png,7.830,train,price,2,0.73,Coffee,train
crops\price_00471.png,7.830,train,price,4,0.86,Coffee,train
crops\price_00472.png,7.830,val,price,7,0.67,Coffee,train
crops\price_00473.png,7.830,val,price,7,0.53,Coffee,train
crops\price_00474.png,7.830,train,price,8,0.7,Coffee,train
crops\price_00475.png,7.830,train,price,2,0.82,Coffee,train
crops\price_00476.png,7.830,val,price,12,0.62,Coffee,train
crops\price_00477.png,7.830,train,price,6,0.51,Coffee,train
crops\price_00478.png,7.830,test,price,10,0.56,Coffee,train
crops\price_00479.png,7.830,train,price,2,0.53,Coffee,train
crops\price_00480.png,7.830,train,price,8,0.92,Coffee,train
crops\price_00481.png,7.830,train,price,5,0.65,Coffee,train
crops\price_00482.png,7.830,val,price,12,0.87,Coffee,train
crops\name_00483.png,Affogato,train,name,4,0.76,Coffee,train
crops\name_00484.png,Affogato,train,name,8,0.42,Coffee,train
crops\name_00485.png,Affogato,test,name,3,0.78,Coffee,train
crops\name_00486.png,Affogato,train,name,8,0.43,Coffee,train
crops\name_00487.png,Affogato,train,name,4,0.67,Coffee,train
crops\name_00488.png,Affogato,test,name,3,0.95,Coffee,train
crops\name_00489.png,Affogato,train,name,6,0.88,Coffee,train
crops\name_00490.png,Affogato,train,name,1,0.92,Coffee,train
crops\name_00491.png,Affogato,train,name,6,0.6,Coffee,train
crops\name_00492.png,Affogato,train,name,8,0.48,Coffee,train
crops\name_00493.png,Affogato,train,name,11,0.61,Coffee,train
crops\name_00494.png,Affogato,val,name,12,0.63,Coffee,train
crops\name_00495.png,Affogato,test,name,10,0.52,Coffee,train
crops\name_00496.png,Affogato,train,name,1,0.86,Coffee,train
crops\name_00497.png,Affogato,test,name,10,0.68,Coffee,train
crops\name_00498.png,Affogato,val,name,12,0.58,Coffee,train
crops\name_00499.png,Affogato,train,name,9,0.73,Coffee,train
crops\name_00500.png,Affogato,train,name,11,0.56,Coffee,train
crops\name_00501.png,Affogato,train,name,5,0.85,Coffee,train
crops\name_00502.png,Affogato,test,name,3,0.65,Coffee,train
crops\name_00503.png,Affogato,val,name,7,0.87,Coffee,train
crops\name_00504.png,Affogato,train,name,6,0.49,Coffee,train
crops\name_00505.png,Affogato,train,name,8,0.92,Coffee,train
crops\price_00506.png,11.08,train,price,4,0.94,Coffee,train
crops\price_00507.png,11.08,train,price,5,0.91,Coffee,train
crops\price_00508.png,11.08,train,price,1,0.85,Coffee,train
crops\price_00509.png,11.08,test,price,3,0.55,Coffee,train
crops\price_00510.png,11.08,val,price,7,0.51,Coffee,train
crops\price_00511.png,11.08,train,price,4,0.81,Coffee,train
crops\price_00512.png,11.08,train,price,1,0.52,Coffee,train
crops\price_00513.png,11.08,val,price,12,0.68,Coffee,train
crops\price_00514.png,11.08,test,price,3,0.47,Coffee,train
crops\price_00515.png,11.08,val,price,7,0.89,Coffee,train
crops\price_00516.png,11.08,train,price,9,0.67,Coffee,train
crops\price_00517.png,11.08,train,price,11,0.61,Coffee,train
crops\price_00518.png,11.08,val,price,12,0.63,Coffee,train
crops\price_00519.png,11.08,train,price,8,0.83,Coffee,train
crops\price_00520.png,11.08,val,price,7,0.46,Coffee,train
crops\price_00521.png,11.08,train,price,9,0.41,Coffee,train
crops\price_00522.png,11.08,test,price,3,0.84,Coffee,train
crops\price_00523.png,11.08,train,price,11,0.86,Coffee,train
crops\price_00524.png,11.08,val,price,12,0.73,Coffee,train
crops\price_00525.png,11.08,train,price,11,0.65,Coffee,train
crops\price_00526.png,11.08,train,price,8,0.66,Coffee,train
crops\price_00527.png,11.08,train,price,8,0.85,Coffee,train
crops\price_00528.png,11.08,train,price,4,0.87,Coffee,train
crops\name_00529.png,Turkish Coffee,train,name,5,0.45,Coffee,train
crops\name_00530.png,Turkish Coffee,train,name,8,0.63,Coffee,train
crops\name_00531.png,Turkish Coffee,val,name,7,0.6,Coffee,train
crops\name_00532.png,Turkish Coffee,test,name,10,0.42,Coffee,train
crops\name_00533.png,Turkish Coffee,val,name,7,0.86,Coffee,train
crops\name_00534.png,Turkish Coffee,train,name,4,0.54,Coffee,train
crops\name_00535.png,Turkish Coffee,train,name,5,0.7,Coffee,train
crops\name_00536.png,Turkish Coffee,train,name,4,0.56,Coffee,train
crops\name_00537.png,Turkish Coffee,train,name,8,0.8,Coffee,train
crops\name_00538.png,Turkish Coffee,train,name,9,0.89,Coffee,train
crops\name_00539.png,Turkish Coffee,train,name,2,0.55,Coffee,train
crops\name_00540.png,Turkish Coffee,train,name,6,0.55,Coffee,train
crops\name_00541.png,Turkish Coffee,train,name,4,0.71,Coffee,train
crops\name_00542.png,Turkish Coffee,train,name,2,0.44,Coffee,train
crops\name_00543.png,Turkish Coffee,train,name,11,0.91,Coffee,train
crops\name_00544.png,Turkish Coffee,train,name,9,0.45,Coffee,train
crops\name_00545.png,Turkish Coffee,val,name,12,0.77,Coffee,train
crops\name_00546.png,Turkish Coffee,train,name,2,0.84,Coffee,train
crops\name_00547.png,Turkish Coffee,train,name,8,0.67,Coffee,train
crops\name_00548.png,Turkish Coffee,train,name,8,0.8,Coffee,train
crops\name_00549.png,Turkish Coffee,train,name,8,0.5,Coffee,train
crops\name_00550.png,Turkish Coffee,val,name,12,0.58,Coffee,train
crops\name_00551.png,Turkish Coffee,train,name,9,0.59,Coffee,train
crops\price_00552.png,7.050,train,price,1,0.71,Coffee,train
crops\price_00553.png,7.050,val,price,12,0.87,Coffee,train
crops\price_00554.png,7.050,train,price,9,0.83,Coffee,train
crops\price_00555.png,7.050,test,price,3,0.48,Coffee,train
crops\price_00556.png,7.050,train,price,5,0.77,Coffee,train
crops\price_00557.png,7.050,train,price,2,0.57,Coffee,train
crops\price_00558.png,7.050,train,price,6,0.45,Coffee,train
crops\price_00559.png,7.050,train,price,0,0.55,Coffee,train
crops\price_00560.png,7.050,val,price,12,0.5,Coffee,train
crops\price_00561.png,7.050,test,price,10,0.42,Coffee,train
crops\price_00562.png,7.050,train,price,8,0.58,Coffee,train
crops\price_00563.png,7.050,train,price,2,0.65,Coffee,train
crops\price_00564.png,7.050,val,price,7,0.88,Coffee,train
crops\price_00565.png,7.050,train,price,9,0.43,Coffee,train
crops\price_00566.png,7.050,train,price,8,0.91,Coffee,train
crops\price_00567.png,7.050,test,price,10,0.42,Coffee,train
crops\price_00568.png,7.050,train,price,9,0.93,Coffee,train
crops\price_00569.png,7.050,train,price,8,0.64,Coffee,train
crops\price_00570.png,7.050,train,price,1,0.46,Coffee,train
crops\price_00571.png,7.050,train,price,8,0.41,Coffee,train
crops\price_00572.png,7.050,train,price,9,0.62,Coffee,train
crops\price_00573.png,7.050,val,price,7,0.67,Coffee,train
crops\price_00574.png,7.050,train,price,9,0.7,Coffee,train
crops\name_00575.png,Cortado,train,name,8,0.77,Coffee,val
crops\name_00576.png,Cortado,train,name,6,0.88,Coffee,val
crops\name_00577.png,Cortado,train,name,9,0.6,Coffee,val
crops\name_00578.png,Cortado,train,name,9,0.73,Coffee,val
crops\name_00579.png,Cortado,train,name,6,0.54,Coffee,val
crops\name_00580.png,Cortado,train,name,0,0.81,Coffee,val
crops\name_00581.png,Cortado,test,name,3,0.57,Coffee,val
crops\name_00582.png,Cortado,train,name,5,0.58,Coffee,val
crops\name_00583.png,Cortado,test,name,10,0.55,Coffee,val
crops\name_00584.png,Cortado,val,name,12,0.56,Coffee,val
crops\name_00585.png,Cortado,test,name,10,0.43,Coffee,val
crops\name_00586.png,Cortado,train,name,9,0.7,Coffee,val
crops\name_00587.png,Cortado,train,name,11,0.91,Coffee,val
crops\name_00588.png,Cortado,train,name,1,0.56,Coffee,val
crops\name_00589.png,Cortado,train,name,9,0.6,Coffee,val
crops\name_00590.png,Cortado,train,name,2,0.76,Coffee,val
crops\name_00591.png,Cortado,val,name,12,0.45,Coffee,val
crops\name_00592.png,Cortado,train,name,11,0.92,Coffee,val
crops\name_00593.png,Cortado,train,name,11,0.63,Coffee,val
crops\name_00594.png,Cortado,train,name,8,0.78,Coffee,val
crops\name_00595.png,Cortado,train,name,5,0.83,Coffee,val
crops\name_00596.png,Cortado,train,name,6,0.66,Coffee,val
crops\name_00597.png,Cortado,train,name,4,0.44,Coffee,val
crops\price_00598.png,4.82,val,price,12,0.45,Coffee,val
crops\price_00599.png,4.82,train,price,9,0.84,Coffee,val
crops\price_00600.png,4.82,train,price,1,0.57,Coffee,val
crops\price_00601.png,4.82,train,price,1,0.49,Coffee,val
crops\price_00602.png,4.82,val,price,7,0.45,Coffee,val
crops\price_00603.png,4.82,train,price,9,0.91,Coffee,val
crops\price_00604.png,4.82,train,price,6,0.74,Coffee,val
crops\price_00605.png,4.82,train,price,9,0.63,Coffee,val
crops\price_00606.png,4.82,train,price,11,0.92,Coffee,val
crops\price_00607.png,4.82,val,price,7,0.75,Coffee,val
crops\price_00608.png,4.82,train,price,4,0.81,Coffee,val
crops\price_00609.png,4.82,train,price,0,0.81,Coffee,val
crops\price_00610.png,4.82,val,price,7,0.83,Coffee,val
crops\price_00611.png,4.82,train,price,2,0.46,Coffee,val
crops\price_00612.png,4.82,train,price,0,0.71,Coffee,val
crops\price_00613.png,4.82,train,price,6,0.6,Coffee,val
crops\price_00614.png,4.82,train,price,4,0.79,Coffee,val
crops\price_00615.png,4.82,train,price,2,0.86,Coffee,val
crops\price_00616.png,4.82,test,price,10,0.92,Coffee,val
crops\price_00617.png,4.82,train,price,8,0.74,Coffee,val
crops\price_00618.png,4.82,test,price,3,0.66,Coffee,val
crops\price_00619.png,4.82,train,price,2,0.88,Coffee,val
crops\price_00620.png,4.82,train,price,1,0.92,Coffee,val
crops\name_00621.png,Ristretto,val,name,7,0.67,Coffee,train
crops\name_00622.png,Ristretto,train,name,6,0.5,Coffee,train
crops\name_00623.png,Ristretto,train,name,9,0.83,Coffee,train
crops\name_00624.png,Ristretto,train,name,0,0.55,Coffee,train
crops\name_00625.png,Ristretto,train,name,8,0.85,Coffee,train
crops\name_00626.png,Ristretto,train,name,2,0.45,Coffee,train
crops\name_00627.png,Ristretto,val,name,7,0.54,Coffee,train
crops\name_00628.png,Ristretto,train,name,8,0.9,Coffee,train
crops\name_00629.png,Ristretto,train,name,4,0.9,Coffee,train
crops\name_00630.png,Ristretto,train,name,4,0.74,Coffee,train
crops\name_00631.png,Ristretto,train,name,11,0.91,Coffee,train
crops\name_00632.png,Ristretto,train,name,9,0.55,Coffee,train
crops\name_00633.png,Ristretto,train,name,4,0.85,Coffee,train
crops\name_00634.png,Ristretto,val,name,7,0.7,Coffee,train
crops\name_00635.png,Ristretto,train,name,1,0.73,Coffee,train
crops\name_00636.png,Ristretto,train,name,0,0.92,Coffee,train
crops\name_00637.png,Ristretto,train,name,2,0.61,Coffee,train
crops\name_00638.png,Ristretto,train,name,6,0.46,Coffee,train
crops\name_00639.png,Ristretto,val,name,12,0.92,Coffee,train
crops\name_00640.png,Ristretto,test,name,3,0.44,Coffee,train
crops\name_00641.png,Ristretto,val,name,12,0.81,Coffee,train
crops\name_00642.png,Ristretto,train,name,8,0.49,Coffee,train
crops\name_00643.png,Ristretto,train,name,4,0.94,Coffee,train
crops\price_00644.png,"9,56",val,price,12,0.47,Coffee,train
crops\price_00645.png,"9,56",train,price,11,0.6,Coffee,train
crops\price_00646.png,"9,56",train,price,5,0.9,Coffee,train
crops\price_00647.png,"9,56",train,price,8,0.69,Coffee,train
crops\price_00648.png,"9,56",val,price,12,0.94,Coffee,train
crops\price_00649.png,"9,56",train,price,2,0.49,Coffee,train
crops\price_00650.png,"9,56",train,price,8,0.75,Coffee,train
crops\price_00651.png,"9,56",train,price,9,0.76,Coffee,train
crops\price_00652.png,"9,56",train,price,11,0.46,Coffee,train
crops\price_00653.png,"9,56",test,price,3,0.52,Coffee,train
crops\price_00654.png,"9,56",val,price,7,0.55,Coffee,train
crops\price_00655.png,"9,56",test,price,10,0.78,Coffee,train
crops\price_00656.png,"9,56",test,price,10,0.7,Coffee,train
crops\price_00657.png,"9,56",train,price,2,0.77,Coffee,train
crops\price_00658.png,"9,56",val,price,7,0.58,Coffee,train
crops\price_00659.png,"9,56",train,price,5,0.84,Coffee,train
crops\price_00660.png,"9,56",val,price,12,0.64,Coffee,train
crops\price_00661.png,"9,56",train,price,8,0.58,Coffee,train
crops\price_00662.png,"9,56",val,price,12,0.44,Coffee,train
crops\price_00663.png,"9,56",train,price,9,0.4,Coffee,train
crops\price_00664.png,"9,56",train,price,5,0.44,Coffee,train
crops\price_00665.png,"9,56",train,price,5,0.92,Coffee,train
crops\price_00666.png,"9,56",val,price,12,0.56,Coffee,train
crops\name_00667.png,Cafe au Lait,train,name,9,0.89,Coffee,test
crops\name_00668.png,Cafe au Lait,train,name,9,0.65,Coffee,test
crops\name_00669.png,Cafe au Lait,train,name,11,0.83,Coffee,test
crops\name_00670.png,Cafe au Lait,test,name,3,0.71,Coffee,test
crops\name_00671.png,Cafe au Lait,val,name,12,0.83,Coffee,test
crops\name_00672.png,Cafe au Lait,train,name,4,0.66,Coffee,test
crops\name_00673.png,Cafe au Lait,train,name,0,0.63,Coffee,test
crops\name_00674.png,Cafe au Lait,train,name,5,0.57,Coffee,test
crops\name_00675.png,Cafe au Lait,train,name,9,0.42,Coffee,test
crops\name_00676.png,Cafe au Lait,train,name,0,0.76,Coffee,test
crops\name_00677.png,Cafe au Lait,test,name,3,0.47,Coffee,test
crops\name_00678.png,Cafe au Lait,test,name,10,0.49,Coffee,test
crops\name_00679.png,Cafe au Lait,train,name,6,0.82,Coffee,test
crops\name_00680.png,Cafe au Lait,train,name,11,0.57,Coffee,test
crops\name_00681.png,Cafe au Lait,train,name,6,0.71,Coffee,test
crops\name_00682.png,Cafe au Lait,train,name,1,0.59,Coffee,test
crops\name_00683.png,Cafe au Lait,train,name,8,0.92,Coffee,test
crops\name_00684.png,Cafe au Lait,train,name,6,0.75,Coffee,test
crops\name_00685.png,Cafe au Lait,val,name,7,0.91,Coffee,test
crops\name_00686.png,Cafe au Lait,val,name,12,0.85,Coffee,test
crops\name_00687.png,Cafe au Lait,train,name,9,0.77,Coffee,test
crops\name_00688.png,Cafe au Lait,train,name,2,0.51,Coffee,test
crops\name_00689.png,Cafe au Lait,train,name,8,0.83,Coffee,test
crops\price_00690.png,8,train,price,11,0.65,Coffee,test
crops\price_00691.png,8,test,price,3,0.66,Coffee,test
crops\price_00692.png,8,train,price,11,0.63,Coffee,test
crops\price_00693.png,8,train,price,5,0.91,Coffee,test
crops\price_00694.png,8,train,price,8,0.68,Coffee,test
crops\price_00695.png,8,test,price,3,0.47,Coffee,test
crops\price_00696.png,8,val,price,7,0.88,Coffee,test
crops\price_00697.png,8,val,price,12,0.85,Coffee,test
crops\price_00698.png,8,test,price,3,0.7,Coffee,test
crops\price_00699.png,8,val,price,12,0.81,Coffee,test
crops\price_00700.png,8,train,price,6,0.79,Coffee,test
crops\price_00701.png,8,train,price,5,0.79,Coffee,test
crops\price_00702.png,8,train,price,0,0.62,Coffee,test
crops\price_00703.png,8,test,price,3,0.57,Coffee,test
crops\price_00704.png,8,val,price,7,0.46,Coffee,test
crops\price_00705.png,8,train,price,0,0.86,Coffee,test
crops\price_00706.png,8,val,price,12,0.44,Coffee,test
crops\price_00707.png,8,val,price,7,0.7,Coffee,test
crops\price_00708.png,8,train,price,5,0.93,Coffee,test
crops\price_00709.png,8,train,price,2,0.7,Coffee,test
crops\price_00710.png,8,val,price,7,0.89,Coffee,test
crops\price_00711.png,8,val,price,12,0.71,Coffee,test
crops\price_00712.png,8,train,price,0,0.52,Coffee,test
crops\header_00713.png,TEA,test,header,10,0.67,Tea,train
crops\header_00714.png,TEA,train,header,6,0.93,Tea,train
crops\header_00715.png,TEA,train,header,6,0.79,Tea,train
crops\header_00716.png,TEA,train,header,9,0.72,Tea,train
crops\header_00717.png,TEA,train,header,0,0.78,Tea,train
crops\header_00718.png,TEA,test,header,10,0.73,Tea,train
crops\header_00719.png,TEA,train,header,6,0.73,Tea,train
crops\header_00720.png,TEA,train,header,11,0.62,Tea,train
crops\header_00721.png,TEA,train,header,4,0.9,Tea,train
crops\header_00722.png,TEA,test,header,3,0.95,Tea,train
crops\header_00723.png,TEA,train,header,8,0.58,Tea,train
crops\header_00724.png,TEA,train,header,4,0.45,Tea,train
crops\header_00725.png,TEA,train,header,5,0.85,Tea,train
crops\header_00726.png,TEA,val,header,7,0.61,Tea,train
crops\header_00727.png,TEA,train,header,2,0.61,Tea,train
crops\header_00728.png,TEA,test,header,3,0.73,Tea,train
crops\header_00729.png,TEA,train,header,1,0.86,Tea,train
crops\header_00730.png,TEA,test,header,3,0.69,Tea,train
crops\header_00731.png,TEA,train,header,1,0.65,Tea,train
crops\header_00732.png,TEA,train,header,8,0.44,Tea,train
crops\header_00733.png,TEA,train,header,0,0.62,Tea,train
crops\header_00734.png,TEA,train,header,4,0.41,Tea,train
crops\header_00735.png,TEA,train,header,5,0.52,Tea,train
crops\name_00736.png,Mint Tea,train,name,5,0.79,Tea,train
crops\name_00737.png,Mint Tea,train,name,2,0.73,Tea,train
crops\name_00738.png,Mint Tea,train,name,6,0.62,Tea,train
crops\name_00739.png,Mint Tea,train,name,9,0.71,Tea,train
crops\name_00740.png,Mint Tea,train,name,1,0.76,Tea,train
crops\name_00741.png,Mint Tea,train,name,11,0.77,Tea,train
crops\name_00742.png,Mint Tea,train,name,6,0.94,Tea,train
crops\name_00743.png,Mint Tea,val,name,12,0.58,Tea,train
crops\name_00744.png,Mint Tea,train,name,2,0.51,Tea,train
crops\name_00745.png,Mint Tea,train,name,11,0.81,Tea,train
crops\name_00746.png,Mint Tea,train,name,2,0.59,Tea,train
crops\name_00747.png,Mint Tea,train,name,5,0.87,Tea,train
crops\name_00748.png,Mint Tea,train,name,1,0.69,Tea,train
crops\name_00749.png,Mint Tea,train,name,11,0.87,Tea,train
crops\name_00750.png,Mint Tea,test,name,3,0.78,Tea,train
